Order Date,Order ID,Customer ID,Product,Category,Region,Channel,Units,Revenue,Generation Persona
2024-12-14,ORD-102397,CUS-0234,Refill Pack,Consumables,New Territories,Website,2,75.45,lapsed_high_value
2024-12-14,ORD-102845,CUS-0323,Starter Kit,Starter,New Territories,Website,2,91.67,cooling
2024-12-14,ORD-102888,CUS-0329,Refill Pack,Consumables,Kowloon,Website,4,114.2,cooling
2024-12-15,ORD-100201,CUS-0012,Premium Set,Premium,New Territories,Website,4,1600.07,frequent_recent
2024-12-15,ORD-100611,CUS-0036,Premium Set,Premium,Hong Kong,Mobile App,1,299.1,frequent_recent
2024-12-15,ORD-101235,CUS-0080,Starter Kit,Starter,New Territories,Mobile App,4,189.89,steady_repeat
2024-12-15,ORD-101262,CUS-0082,Everyday Set,Core,Hong Kong,Website,1,88.36,steady_repeat
2024-12-16,ORD-100164,CUS-0010,Refill Pack,Consumables,Kowloon,Website,2,139.8,frequent_recent
2024-12-16,ORD-100913,CUS-0054,Refill Pack,Consumables,Kowloon,Mobile App,3,100.08,steady_repeat
2024-12-16,ORD-102514,CUS-0244,Refill Pack,Consumables,Kowloon,Mobile App,4,240.08,lapsed_high_value
2024-12-16,ORD-102695,CUS-0297,Premium Set,Premium,Hong Kong,Marketplace,1,177.6,cooling
2024-12-17,ORD-100289,CUS-0018,Premium Set,Premium,International,Marketplace,3,961.2,frequent_recent
2024-12-17,ORD-100804,CUS-0047,Refill Pack,Consumables,Kowloon,Website,2,84.85,frequent_recent
2024-12-17,ORD-100821,CUS-0048,Refill Pack,Consumables,International,Marketplace,4,215.87,frequent_recent
2024-12-17,ORD-101130,CUS-0072,Everyday Set,Core,Hong Kong,Mobile App,3,352.23,steady_repeat
2024-12-17,ORD-101377,CUS-0091,Starter Kit,Starter,New Territories,Mobile App,1,56.36,steady_repeat
2024-12-17,ORD-101575,CUS-0107,Starter Kit,Starter,Hong Kong,Website,4,216.12,steady_repeat
2024-12-17,ORD-102279,CUS-0225,Refill Pack,Consumables,Hong Kong,Marketplace,4,158.14,lapsed_high_value
2024-12-17,ORD-102345,CUS-0230,Refill Pack,Consumables,Kowloon,Website,1,37.13,lapsed_high_value
2024-12-17,ORD-102889,CUS-0329,Everyday Set,Core,Kowloon,Website,2,167.79,cooling
2024-12-18,ORD-100111,CUS-0007,Starter Kit,Starter,New Territories,Website,3,174.56,frequent_recent
2024-12-18,ORD-100486,CUS-0029,Refill Pack,Consumables,Hong Kong,Marketplace,2,88.6,frequent_recent
2024-12-18,ORD-102016,CUS-0204,Refill Pack,Consumables,Kowloon,Mobile App,4,163.59,lapsed_high_value
2024-12-18,ORD-102359,CUS-0231,Starter Kit,Starter,New Territories,Mobile App,4,219.92,lapsed_high_value
2024-12-18,ORD-102688,CUS-0296,Premium Set,Premium,Kowloon,Mobile App,1,209.96,cooling
2024-12-18,ORD-102767,CUS-0309,Refill Pack,Consumables,Hong Kong,Website,3,96.59,cooling
2024-12-18,ORD-102796,CUS-0314,Starter Kit,Starter,Hong Kong,Marketplace,4,202.17,cooling
2024-12-19,ORD-100050,CUS-0004,Everyday Set,Core,International,Marketplace,4,587.94,frequent_recent
2024-12-19,ORD-100231,CUS-0014,Premium Set,Premium,New Territories,Website,4,1031.61,frequent_recent
2024-12-19,ORD-101547,CUS-0105,Refill Pack,Consumables,Kowloon,Website,2,57.17,steady_repeat
2024-12-19,ORD-102481,CUS-0241,Starter Kit,Starter,New Territories,Website,1,58.47,lapsed_high_value
2024-12-19,ORD-102696,CUS-0297,Everyday Set,Core,Hong Kong,Mobile App,4,374.91,cooling
2024-12-19,ORD-102830,CUS-0320,Premium Set,Premium,Hong Kong,Website,1,173.21,cooling
2024-12-20,ORD-100947,CUS-0057,Everyday Set,Core,Hong Kong,Website,4,397.7,steady_repeat
2024-12-20,ORD-101263,CUS-0082,Premium Set,Premium,Hong Kong,Website,1,151.75,steady_repeat
2024-12-20,ORD-102642,CUS-0272,Starter Kit,Starter,Kowloon,Website,2,76.8,inactive_low_value
2024-12-20,ORD-102846,CUS-0323,Refill Pack,Consumables,New Territories,Marketplace,4,139.55,cooling
2024-12-21,ORD-101029,CUS-0064,Everyday Set,Core,Hong Kong,Marketplace,1,115.77,steady_repeat
2024-12-21,ORD-101548,CUS-0105,Premium Set,Premium,Kowloon,Website,2,351.13,steady_repeat
2024-12-21,ORD-102174,CUS-0217,Starter Kit,Starter,Kowloon,Mobile App,4,297.53,lapsed_high_value
2024-12-21,RET-100946,CUS-0057,Everyday Set,Core,Hong Kong,Return,-1,-124.35,steady_repeat
2024-12-22,ORD-100302,CUS-0019,Starter Kit,Starter,Kowloon,Mobile App,4,325.17,frequent_recent
2024-12-22,ORD-100554,CUS-0033,Starter Kit,Starter,Hong Kong,Website,3,284.29,frequent_recent
2024-12-22,ORD-101042,CUS-0065,Everyday Set,Core,Kowloon,Marketplace,4,414.46,steady_repeat
2024-12-22,ORD-101274,CUS-0083,Everyday Set,Core,New Territories,Website,2,205.9,steady_repeat
2024-12-22,ORD-102421,CUS-0236,Premium Set,Premium,New Territories,Website,1,272.81,lapsed_high_value
2024-12-22,ORD-102596,CUS-0251,Refill Pack,Consumables,Kowloon,Website,2,26.68,inactive_low_value
2024-12-22,ORD-102607,CUS-0259,Refill Pack,Consumables,Kowloon,Website,1,27.19,inactive_low_value
2024-12-22,ORD-102705,CUS-0298,Starter Kit,Starter,Kowloon,Website,3,143.6,cooling
2024-12-23,ORD-100462,CUS-0028,Everyday Set,Core,Kowloon,Marketplace,2,273.44,frequent_recent
2024-12-23,ORD-100736,CUS-0043,Starter Kit,Starter,Kowloon,Marketplace,3,228.9,frequent_recent
2024-12-23,ORD-100896,CUS-0053,Refill Pack,Consumables,New Territories,Website,4,130.9,steady_repeat
2024-12-23,ORD-101451,CUS-0097,Premium Set,Premium,New Territories,Website,3,493.24,steady_repeat
2024-12-23,ORD-101509,CUS-0102,Premium Set,Premium,Kowloon,Mobile App,2,387.98,steady_repeat
2024-12-23,ORD-101600,CUS-0109,Refill Pack,Consumables,Hong Kong,Marketplace,4,146.56,steady_repeat
2024-12-23,ORD-102132,CUS-0214,Refill Pack,Consumables,Hong Kong,Website,2,111.78,lapsed_high_value
2024-12-23,ORD-102159,CUS-0216,Refill Pack,Consumables,Kowloon,Marketplace,1,34.95,lapsed_high_value
2024-12-23,ORD-102235,CUS-0222,Refill Pack,Consumables,Hong Kong,Mobile App,4,151.84,lapsed_high_value
2024-12-23,ORD-102346,CUS-0230,Refill Pack,Consumables,Kowloon,Website,3,128.56,lapsed_high_value
2024-12-23,ORD-102602,CUS-0256,Starter Kit,Starter,Kowloon,Website,3,89.02,inactive_low_value
2024-12-23,ORD-102880,CUS-0328,Refill Pack,Consumables,Kowloon,Website,2,50.65,cooling
2024-12-24,ORD-100377,CUS-0023,Everyday Set,Core,Hong Kong,Mobile App,2,301.71,frequent_recent
2024-12-24,ORD-100771,CUS-0045,Everyday Set,Core,Kowloon,Mobile App,4,556.37,frequent_recent
2024-12-24,ORD-101052,CUS-0066,Everyday Set,Core,New Territories,Marketplace,2,234.64,steady_repeat
2024-12-25,ORD-100543,CUS-0032,Everyday Set,Core,Kowloon,Website,2,286.43,frequent_recent
2024-12-25,ORD-100772,CUS-0045,Refill Pack,Consumables,Kowloon,Marketplace,3,161.9,frequent_recent
2024-12-25,ORD-102133,CUS-0214,Refill Pack,Consumables,Hong Kong,Marketplace,1,51.0,lapsed_high_value
2024-12-25,ORD-102175,CUS-0217,Everyday Set,Core,Kowloon,Website,2,266.57,lapsed_high_value
2024-12-25,ORD-102253,CUS-0223,Refill Pack,Consumables,New Territories,Website,2,67.55,lapsed_high_value
2024-12-25,ORD-102750,CUS-0306,Refill Pack,Consumables,New Territories,Website,1,29.85,cooling
2024-12-26,ORD-100343,CUS-0021,Refill Pack,Consumables,Hong Kong,Marketplace,1,57.03,frequent_recent
2024-12-26,ORD-101077,CUS-0068,Everyday Set,Core,Kowloon,Mobile App,1,100.67,steady_repeat
2024-12-26,ORD-101275,CUS-0083,Premium Set,Premium,New Territories,Marketplace,3,515.91,steady_repeat
2024-12-26,ORD-101485,CUS-0100,Starter Kit,Starter,New Territories,Website,2,102.64,steady_repeat
2024-12-26,RET-102697,CUS-0297,Everyday Set,Core,Hong Kong,Return,-1,-93.73,cooling
2024-12-27,ORD-100148,CUS-0009,Starter Kit,Starter,New Territories,Mobile App,1,64.5,frequent_recent
2024-12-27,ORD-100805,CUS-0047,Premium Set,Premium,Kowloon,Marketplace,3,659.42,frequent_recent
2024-12-27,ORD-101560,CUS-0106,Everyday Set,Core,New Territories,Marketplace,2,162.59,steady_repeat
2024-12-27,ORD-102085,CUS-0210,Premium Set,Premium,Kowloon,Website,2,623.26,lapsed_high_value
2024-12-27,ORD-102176,CUS-0217,Everyday Set,Core,Kowloon,Website,1,147.02,lapsed_high_value
2024-12-27,ORD-102398,CUS-0234,Starter Kit,Starter,New Territories,Mobile App,3,139.05,lapsed_high_value
2024-12-27,ORD-102881,CUS-0328,Refill Pack,Consumables,Kowloon,Marketplace,4,104.16,cooling
2024-12-28,ORD-100112,CUS-0007,Refill Pack,Consumables,New Territories,Mobile App,4,180.18,frequent_recent
2024-12-28,ORD-100716,CUS-0042,Premium Set,Premium,New Territories,Marketplace,1,229.13,frequent_recent
2024-12-28,ORD-101195,CUS-0077,Everyday Set,Core,Kowloon,Website,4,433.6,steady_repeat
2024-12-28,ORD-102227,CUS-0221,Premium Set,Premium,New Territories,Website,3,672.06,lapsed_high_value
2024-12-28,ORD-102503,CUS-0243,Everyday Set,Core,Kowloon,Website,2,324.11,lapsed_high_value
2024-12-28,ORD-102593,CUS-0250,Everyday Set,Core,New Territories,Website,2,287.17,lapsed_high_value
2024-12-28,ORD-102751,CUS-0306,Everyday Set,Core,New Territories,Marketplace,1,95.07,cooling
2024-12-29,ORD-100921,CUS-0055,Refill Pack,Consumables,International,Website,1,38.47,steady_repeat
2024-12-29,ORD-102017,CUS-0204,Everyday Set,Core,Kowloon,Marketplace,4,481.96,lapsed_high_value
2024-12-30,ORD-100165,CUS-0010,Starter Kit,Starter,Kowloon,Website,4,413.92,frequent_recent
2024-12-30,ORD-100935,CUS-0056,Everyday Set,Core,Hong Kong,Website,3,261.16,steady_repeat
2024-12-30,ORD-100993,CUS-0061,Everyday Set,Core,Kowloon,Website,1,88.85,steady_repeat
2024-12-30,ORD-101142,CUS-0073,Premium Set,Premium,Hong Kong,Website,4,704.75,steady_repeat
2024-12-30,ORD-101210,CUS-0078,Premium Set,Premium,Hong Kong,Mobile App,4,987.38,steady_repeat
2024-12-30,ORD-101250,CUS-0081,Everyday Set,Core,Kowloon,Marketplace,1,102.39,steady_repeat
2024-12-30,ORD-102432,CUS-0237,Everyday Set,Core,International,Website,4,451.8,lapsed_high_value
2024-12-30,ORD-102463,CUS-0240,Starter Kit,Starter,Kowloon,Marketplace,3,241.3,lapsed_high_value
2024-12-30,ORD-102490,CUS-0242,Everyday Set,Core,International,Website,2,320.99,lapsed_high_value
2024-12-31,ORD-100003,CUS-0001,Everyday Set,Core,Hong Kong,Website,1,144.51,frequent_recent
2024-12-31,ORD-100166,CUS-0010,Everyday Set,Core,Kowloon,Website,1,193.69,frequent_recent
2024-12-31,ORD-100232,CUS-0014,Starter Kit,Starter,New Territories,Website,3,233.44,frequent_recent
2024-12-31,ORD-100463,CUS-0028,Everyday Set,Core,Kowloon,Mobile App,3,442.23,frequent_recent
2024-12-31,ORD-100756,CUS-0044,Starter Kit,Starter,Hong Kong,Website,4,297.61,frequent_recent
2024-12-31,ORD-100850,CUS-0050,Premium Set,Premium,Hong Kong,Mobile App,1,308.02,frequent_recent
2024-12-31,ORD-101364,CUS-0090,Starter Kit,Starter,New Territories,Mobile App,1,51.52,steady_repeat
2024-12-31,ORD-101549,CUS-0105,Everyday Set,Core,Kowloon,Mobile App,3,267.38,steady_repeat
2024-12-31,ORD-102006,CUS-0203,Everyday Set,Core,Hong Kong,Marketplace,3,361.99,lapsed_high_value
2024-12-31,ORD-102410,CUS-0235,Premium Set,Premium,New Territories,Marketplace,2,529.48,lapsed_high_value
2025-01-01,ORD-100127,CUS-0008,Everyday Set,Core,International,Marketplace,2,322.79,frequent_recent
2025-01-01,ORD-100737,CUS-0043,Refill Pack,Consumables,Kowloon,Marketplace,3,134.45,frequent_recent
2025-01-01,ORD-100833,CUS-0049,Everyday Set,Core,International,Marketplace,1,145.77,frequent_recent
2025-01-01,ORD-101100,CUS-0070,Everyday Set,Core,Hong Kong,Mobile App,4,403.48,steady_repeat
2025-01-01,ORD-102652,CUS-0277,Starter Kit,Starter,Kowloon,Website,1,25.83,inactive_low_value
2025-01-01,ORD-102870,CUS-0326,Everyday Set,Core,New Territories,Website,3,250.16,cooling
2025-01-02,ORD-100717,CUS-0042,Premium Set,Premium,New Territories,Marketplace,2,485.04,frequent_recent
2025-01-02,ORD-101030,CUS-0064,Refill Pack,Consumables,Hong Kong,Website,1,41.13,steady_repeat
2025-01-02,ORD-101031,CUS-0064,Refill Pack,Consumables,Hong Kong,Website,2,74.56,steady_repeat
2025-01-02,ORD-101064,CUS-0067,Premium Set,Premium,Kowloon,Website,4,911.1,steady_repeat
2025-01-02,ORD-101167,CUS-0075,Starter Kit,Starter,New Territories,Marketplace,1,70.28,steady_repeat
2025-01-02,ORD-101510,CUS-0102,Everyday Set,Core,Kowloon,Mobile App,2,194.01,steady_repeat
2025-01-02,ORD-102530,CUS-0245,Starter Kit,Starter,International,Website,1,98.05,lapsed_high_value
2025-01-03,ORD-100233,CUS-0014,Starter Kit,Starter,New Territories,Mobile App,2,156.68,frequent_recent
2025-01-03,ORD-100320,CUS-0020,Refill Pack,Consumables,New Territories,Website,3,167.24,frequent_recent
2025-01-03,ORD-101078,CUS-0068,Everyday Set,Core,Kowloon,Website,1,102.56,steady_repeat
2025-01-03,ORD-101156,CUS-0074,Everyday Set,Core,Hong Kong,Website,4,374.1,steady_repeat
2025-01-03,ORD-102531,CUS-0245,Refill Pack,Consumables,International,Marketplace,3,188.38,lapsed_high_value
2025-01-03,ORD-102739,CUS-0304,Refill Pack,Consumables,New Territories,Marketplace,2,42.52,cooling
2025-01-04,ORD-100589,CUS-0035,Starter Kit,Starter,Hong Kong,Mobile App,1,90.98,frequent_recent
2025-01-04,ORD-101284,CUS-0084,Refill Pack,Consumables,Hong Kong,Website,2,66.65,steady_repeat
2025-01-04,ORD-101415,CUS-0094,Starter Kit,Starter,Kowloon,Website,2,106.66,steady_repeat
2025-01-04,ORD-102086,CUS-0210,Premium Set,Premium,Kowloon,Mobile App,1,297.17,lapsed_high_value
2025-01-04,ORD-102148,CUS-0215,Everyday Set,Core,Hong Kong,Website,3,387.56,lapsed_high_value
2025-01-04,ORD-102399,CUS-0234,Premium Set,Premium,New Territories,Mobile App,2,423.74,lapsed_high_value
2025-01-04,ORD-102547,CUS-0246,Refill Pack,Consumables,International,Mobile App,2,73.79,lapsed_high_value
2025-01-05,ORD-100202,CUS-0012,Everyday Set,Core,New Territories,Website,2,314.93,frequent_recent
2025-01-05,ORD-100960,CUS-0058,Starter Kit,Starter,Hong Kong,Website,1,51.58,steady_repeat
2025-01-05,ORD-101991,CUS-0202,Everyday Set,Core,Hong Kong,Website,1,116.86,lapsed_high_value
2025-01-06,ORD-100303,CUS-0019,Starter Kit,Starter,Kowloon,Website,3,239.26,frequent_recent
2025-01-06,ORD-101520,CUS-0103,Premium Set,Premium,Kowloon,Marketplace,4,770.94,steady_repeat
2025-01-06,ORD-102254,CUS-0223,Refill Pack,Consumables,New Territories,Website,4,156.32,lapsed_high_value
2025-01-06,ORD-102422,CUS-0236,Starter Kit,Starter,New Territories,Marketplace,1,61.97,lapsed_high_value
2025-01-07,ORD-100822,CUS-0048,Refill Pack,Consumables,International,Marketplace,3,166.59,frequent_recent
2025-01-07,ORD-102371,CUS-0232,Premium Set,Premium,Hong Kong,Marketplace,3,857.31,lapsed_high_value
2025-01-08,ORD-100068,CUS-0005,Starter Kit,Starter,International,Website,3,268.19,frequent_recent
2025-01-08,ORD-101005,CUS-0062,Everyday Set,Core,Kowloon,Website,4,366.2,steady_repeat
2025-01-08,ORD-101392,CUS-0092,Everyday Set,Core,International,Website,3,298.47,steady_repeat
2025-01-08,ORD-102106,CUS-0212,Starter Kit,Starter,Kowloon,Mobile App,1,67.1,lapsed_high_value
2025-01-08,ORD-102360,CUS-0231,Refill Pack,Consumables,New Territories,Website,2,80.42,lapsed_high_value
2025-01-09,ORD-100408,CUS-0025,Everyday Set,Core,New Territories,Marketplace,4,478.18,frequent_recent
2025-01-10,ORD-100167,CUS-0010,Starter Kit,Starter,Kowloon,Website,1,94.34,frequent_recent
2025-01-10,ORD-100270,CUS-0017,Everyday Set,Core,Kowloon,Marketplace,2,330.15,frequent_recent
2025-01-10,ORD-100409,CUS-0025,Starter Kit,Starter,New Territories,Website,3,196.27,frequent_recent
2025-01-10,ORD-100663,CUS-0039,Everyday Set,Core,Hong Kong,Website,1,188.77,frequent_recent
2025-01-10,ORD-100718,CUS-0042,Everyday Set,Core,New Territories,Website,2,258.45,frequent_recent
2025-01-10,ORD-100834,CUS-0049,Everyday Set,Core,International,Marketplace,4,571.73,frequent_recent
2025-01-10,ORD-101535,CUS-0104,Everyday Set,Core,Hong Kong,Mobile App,3,259.82,steady_repeat
2025-01-10,ORD-102515,CUS-0244,Refill Pack,Consumables,Kowloon,Marketplace,3,153.29,lapsed_high_value
2025-01-10,ORD-102608,CUS-0259,Premium Set,Premium,Kowloon,Marketplace,4,610.16,inactive_low_value
2025-01-11,ORD-100004,CUS-0001,Everyday Set,Core,Hong Kong,Marketplace,2,277.68,frequent_recent
2025-01-11,ORD-100022,CUS-0002,Everyday Set,Core,Hong Kong,Website,3,527.87,frequent_recent
2025-01-11,ORD-100304,CUS-0019,Everyday Set,Core,Kowloon,Website,1,144.19,frequent_recent
2025-01-11,ORD-100897,CUS-0053,Refill Pack,Consumables,New Territories,Mobile App,2,66.2,steady_repeat
2025-01-11,ORD-102332,CUS-0229,Starter Kit,Starter,New Territories,Website,2,136.35,lapsed_high_value
2025-01-11,ORD-102453,CUS-0239,Premium Set,Premium,Hong Kong,Website,3,1199.24,lapsed_high_value
2025-01-12,ORD-102810,CUS-0316,Premium Set,Premium,Hong Kong,Marketplace,1,138.34,cooling
2025-01-13,ORD-100203,CUS-0012,Refill Pack,Consumables,New Territories,Mobile App,3,184.4,frequent_recent
2025-01-13,ORD-101196,CUS-0077,Everyday Set,Core,Kowloon,Mobile App,3,345.67,steady_repeat
2025-01-14,ORD-100680,CUS-0040,Starter Kit,Starter,Kowloon,Marketplace,3,220.03,frequent_recent
2025-01-14,ORD-101511,CUS-0102,Refill Pack,Consumables,Kowloon,Mobile App,4,141.98,steady_repeat
2025-01-14,ORD-101550,CUS-0105,Everyday Set,Core,Kowloon,Mobile App,3,266.87,steady_repeat
2025-01-14,ORD-102134,CUS-0214,Starter Kit,Starter,Hong Kong,Mobile App,2,157.1,lapsed_high_value
2025-01-14,ORD-102882,CUS-0328,Refill Pack,Consumables,Kowloon,Marketplace,2,52.69,cooling
2025-01-15,ORD-100865,CUS-0051,Refill Pack,Consumables,International,Marketplace,3,181.8,frequent_recent
2025-01-15,ORD-102228,CUS-0221,Everyday Set,Core,New Territories,Mobile App,2,220.59,lapsed_high_value
2025-01-15,ORD-102362,CUS-0231,Premium Set,Premium,New Territories,Website,2,459.14,lapsed_high_value
2025-01-15,ORD-102482,CUS-0241,Starter Kit,Starter,New Territories,Website,4,233.4,lapsed_high_value
2025-01-15,RET-102107,CUS-0212,Starter Kit,Starter,Kowloon,Return,-1,-67.1,lapsed_high_value
2025-01-15,RET-102361,CUS-0231,Refill Pack,Consumables,New Territories,Return,-1,-40.21,lapsed_high_value
2025-01-16,ORD-100290,CUS-0018,Premium Set,Premium,International,Marketplace,3,949.34,frequent_recent
2025-01-16,ORD-100681,CUS-0040,Everyday Set,Core,Kowloon,Website,3,435.93,frequent_recent
2025-01-16,ORD-102204,CUS-0219,Refill Pack,Consumables,New Territories,Website,1,45.6,lapsed_high_value
2025-01-16,ORD-102280,CUS-0225,Starter Kit,Starter,Hong Kong,Mobile App,1,68.87,lapsed_high_value
2025-01-16,ORD-102783,CUS-0311,Starter Kit,Starter,Hong Kong,Website,1,34.97,cooling
2025-01-16,ORD-102814,CUS-0317,Everyday Set,Core,Kowloon,Marketplace,1,58.39,cooling
2025-01-17,ORD-100069,CUS-0005,Everyday Set,Core,International,Marketplace,2,344.07,frequent_recent
2025-01-17,ORD-100092,CUS-0006,Everyday Set,Core,Hong Kong,Website,4,626.98,frequent_recent
2025-01-17,ORD-100464,CUS-0028,Everyday Set,Core,Kowloon,Marketplace,2,260.49,frequent_recent
2025-01-17,ORD-101992,CUS-0202,Everyday Set,Core,Hong Kong,Website,1,136.87,lapsed_high_value
2025-01-17,ORD-102532,CUS-0245,Everyday Set,Core,International,Website,2,292.12,lapsed_high_value
2025-01-18,ORD-100149,CUS-0009,Starter Kit,Starter,New Territories,Website,3,171.99,frequent_recent
2025-01-18,ORD-100394,CUS-0024,Premium Set,Premium,Hong Kong,Website,3,746.49,frequent_recent
2025-01-18,ORD-100719,CUS-0042,Premium Set,Premium,New Territories,Website,2,517.86,frequent_recent
2025-01-18,ORD-101264,CUS-0082,Refill Pack,Consumables,Hong Kong,Mobile App,3,80.08,steady_repeat
2025-01-18,ORD-101276,CUS-0083,Starter Kit,Starter,New Territories,Marketplace,4,207.82,steady_repeat
2025-01-18,ORD-101496,CUS-0101,Everyday Set,Core,Kowloon,Website,1,103.37,steady_repeat
2025-01-18,ORD-102018,CUS-0204,Everyday Set,Core,Kowloon,Website,3,355.05,lapsed_high_value
2025-01-18,ORD-102215,CUS-0220,Everyday Set,Core,Kowloon,Website,4,596.65,lapsed_high_value
2025-01-18,ORD-102600,CUS-0255,Refill Pack,Consumables,Hong Kong,Website,1,25.42,inactive_low_value
2025-01-18,ORD-102824,CUS-0319,Everyday Set,Core,Hong Kong,Website,4,310.81,cooling
2025-01-19,ORD-100023,CUS-0002,Starter Kit,Starter,Hong Kong,Mobile App,4,336.14,frequent_recent
2025-01-19,ORD-100150,CUS-0009,Premium Set,Premium,New Territories,Mobile App,4,1133.84,frequent_recent
2025-01-19,ORD-100664,CUS-0039,Everyday Set,Core,Hong Kong,Website,4,731.13,frequent_recent
2025-01-19,ORD-100866,CUS-0051,Everyday Set,Core,International,Website,2,363.97,frequent_recent
2025-01-19,ORD-101497,CUS-0101,Premium Set,Premium,Kowloon,Website,1,224.78,steady_repeat
2025-01-19,ORD-101586,CUS-0108,Everyday Set,Core,Kowloon,Website,1,74.38,steady_repeat
2025-01-19,ORD-102064,CUS-0208,Starter Kit,Starter,New Territories,Marketplace,3,192.3,lapsed_high_value
2025-01-19,ORD-102548,CUS-0246,Premium Set,Premium,International,Website,4,781.85,lapsed_high_value
2025-01-20,ORD-100070,CUS-0005,Starter Kit,Starter,International,Marketplace,2,180.54,frequent_recent
2025-01-20,ORD-100247,CUS-0015,Everyday Set,Core,Kowloon,Website,3,354.99,frequent_recent
2025-01-20,ORD-101006,CUS-0062,Everyday Set,Core,Kowloon,Website,1,93.41,steady_repeat
2025-01-20,ORD-101393,CUS-0092,Everyday Set,Core,International,Mobile App,3,298.43,steady_repeat
2025-01-20,ORD-102236,CUS-0222,Starter Kit,Starter,Hong Kong,Marketplace,4,235.63,lapsed_high_value
2025-01-20,ORD-102281,CUS-0225,Premium Set,Premium,Hong Kong,Website,3,762.57,lapsed_high_value
